filepath, plane, class
data/classifier/train/0208.npz, 7, 2
data/classifier/train/0208.npz, 8, 2
data/classifier/train/0208.npz, 9, 2
data/classifier/train/0208.npz, 10, 2
data/classifier/train/0208.npz, 11, 2
data/classifier/train/0208.npz, 12, 2
data/classifier/train/0208.npz, 13, 2
data/classifier/train/0208.npz, 14, 2
data/classifier/train/0208.npz, 15, 2
data/classifier/train/0208.npz, 16, 2
data/classifier/train/0208.npz, 17, 2
data/classifier/train/0208.npz, 18, 2
data/classifier/train/0208.npz, 19, 2
data/classifier/train/0208.npz, 20, 2
data/classifier/train/0208.npz, 21, 2
data/classifier/train/0208.npz, 22, 2
data/classifier/train/0208.npz, 23, 2
data/classifier/train/0208.npz, 24, 2
data/classifier/train/0208.npz, 25, 2
data/classifier/train/0208.npz, 26, 2
data/classifier/train/0209.npz, 0, 0
data/classifier/train/0209.npz, 1, 0
data/classifier/train/0209.npz, 2, 0
data/classifier/train/0209.npz, 3, 0
data/classifier/train/0209.npz, 4, 0
data/classifier/train/0209.npz, 5, 0
data/classifier/train/0209.npz, 6, 0
data/classifier/train/0209.npz, 7, 0
data/classifier/train/0209.npz, 8, 0
data/classifier/train/0209.npz, 9, 0
data/classifier/train/0209.npz, 10, 0
data/classifier/train/0209.npz, 11, 0
data/classifier/train/0209.npz, 12, 0
data/classifier/train/0209.npz, 13, 0
data/classifier/train/0209.npz, 14, 0
data/classifier/train/0209.npz, 15, 0
data/classifier/train/0209.npz, 16, 0
data/classifier/train/0209.npz, 17, 0
data/classifier/train/0209.npz, 18, 0
data/classifier/train/0209.npz, 19, 0
data/classifier/train/0209.npz, 20, 0
data/classifier/train/0209.npz, 21, 0
data/classifier/train/0209.npz, 22, 0
data/classifier/train/0209.npz, 23, 0
data/classifier/train/0209.npz, 24, 0
data/classifier/train/0209.npz, 25, 0
data/classifier/train/0210.npz, 0, 4
data/classifier/train/0210.npz, 1, 4
data/classifier/train/0210.npz, 2, 4
data/classifier/train/0210.npz, 3, 4
data/classifier/train/0210.npz, 4, 4
data/classifier/train/0210.npz, 5, 4
data/classifier/train/0210.npz, 6, 4
data/classifier/train/0210.npz, 7, 4
data/classifier/train/0210.npz, 8, 4
data/classifier/train/0210.npz, 9, 4
data/classifier/train/0210.npz, 10, 4
data/classifier/train/0210.npz, 11, 4
data/classifier/train/0210.npz, 12, 4
data/classifier/train/0210.npz, 13, 4
data/classifier/train/0210.npz, 14, 4
data/classifier/train/0211.npz, 0, 4
data/classifier/train/0211.npz, 1, 4
data/classifier/train/0211.npz, 2, 4
data/classifier/train/0211.npz, 3, 4
data/classifier/train/0211.npz, 4, 4
data/classifier/train/0211.npz, 5, 4
data/classifier/train/0211.npz, 6, 4
data/classifier/train/0211.npz, 7, 4
data/classifier/train/0211.npz, 8, 4
data/classifier/train/0211.npz, 9, 4
data/classifier/train/0211.npz, 10, 4
data/classifier/train/0211.npz, 11, 4
data/classifier/train/0211.npz, 12, 4
data/classifier/train/0211.npz, 13, 4
data/classifier/train/0211.npz, 14, 4
data/classifier/train/0212.npz, 0, 4
data/classifier/train/0212.npz, 1, 4
data/classifier/train/0212.npz, 2, 4
data/classifier/train/0212.npz, 3, 4
data/classifier/train/0212.npz, 4, 4
data/classifier/train/0212.npz, 5, 4
data/classifier/train/0212.npz, 6, 4
data/classifier/train/0212.npz, 7, 4
data/classifier/train/0212.npz, 8, 4
data/classifier/train/0212.npz, 9, 4
data/classifier/train/0212.npz, 10, 4
data/classifier/train/0212.npz, 11, 4
data/classifier/train/0212.npz, 12, 4
data/classifier/train/0212.npz, 13, 4
data/classifier/train/0212.npz, 14, 4
data/classifier/train/0213.npz, 0, 4
data/classifier/train/0213.npz, 1, 4
data/classifier/train/0213.npz, 2, 4
data/classifier/train/0213.npz, 3, 4
data/classifier/train/0213.npz, 4, 4
data/classifier/train/0213.npz, 5, 4
data/classifier/train/0213.npz, 6, 4
data/classifier/train/0213.npz, 7, 4
data/classifier/train/0213.npz, 8, 4
data/classifier/train/0213.npz, 9, 4
data/classifier/train/0213.npz, 10, 4
data/classifier/train/0213.npz, 11, 4
data/classifier/train/0213.npz, 12, 4
data/classifier/train/0213.npz, 13, 4
data/classifier/train/0213.npz, 14, 4
data/classifier/train/0214.npz, 0, 1
data/classifier/train/0214.npz, 1, 1
data/classifier/train/0214.npz, 2, 1
data/classifier/train/0214.npz, 3, 1
data/classifier/train/0214.npz, 4, 1
data/classifier/train/0214.npz, 5, 1
data/classifier/train/0214.npz, 6, 1
data/classifier/train/0214.npz, 7, 1
data/classifier/train/0214.npz, 8, 1
data/classifier/train/0214.npz, 9, 1
data/classifier/train/0214.npz, 10, 1
data/classifier/train/0214.npz, 11, 1
data/classifier/train/0214.npz, 12, 1
data/classifier/train/0214.npz, 13, 1
data/classifier/train/0214.npz, 14, 1
data/classifier/train/0214.npz, 15, 1
data/classifier/train/0214.npz, 16, 1
data/classifier/train/0214.npz, 17, 1
data/classifier/train/0214.npz, 18, 1
data/classifier/train/0214.npz, 19, 1
data/classifier/train/0214.npz, 20, 1
data/classifier/train/0214.npz, 21, 1
data/classifier/train/0214.npz, 22, 1
data/classifier/train/0214.npz, 23, 1
data/classifier/train/0214.npz, 24, 1
data/classifier/train/0214.npz, 25, 1
data/classifier/train/0214.npz, 26, 1
data/classifier/train/0214.npz, 27, 1
data/classifier/train/0215.npz, 0, 4
data/classifier/train/0215.npz, 1, 4
data/classifier/train/0215.npz, 2, 4
data/classifier/train/0215.npz, 3, 4
data/classifier/train/0215.npz, 4, 4
data/classifier/train/0215.npz, 5, 4
data/classifier/train/0215.npz, 6, 4
data/classifier/train/0215.npz, 7, 4
data/classifier/train/0215.npz, 8, 4
data/classifier/train/0215.npz, 9, 4
data/classifier/train/0215.npz, 10, 4
data/classifier/train/0215.npz, 11, 4
data/classifier/train/0215.npz, 12, 4
data/classifier/train/0215.npz, 13, 4
data/classifier/train/0215.npz, 14, 4
data/classifier/train/0216.npz, 0, 4
data/classifier/train/0216.npz, 1, 4
data/classifier/train/0216.npz, 2, 4
data/classifier/train/0216.npz, 3, 4
data/classifier/train/0216.npz, 4, 4
data/classifier/train/0216.npz, 5, 4
data/classifier/train/0216.npz, 6, 4
data/classifier/train/0216.npz, 7, 4
data/classifier/train/0216.npz, 8, 4
data/classifier/train/0216.npz, 9, 4
data/classifier/train/0216.npz, 10, 4
data/classifier/train/0216.npz, 11, 4
data/classifier/train/0216.npz, 12, 4
data/classifier/train/0216.npz, 13, 4
data/classifier/train/0216.npz, 14, 4
data/classifier/train/0217.npz, 0, 4
data/classifier/train/0217.npz, 1, 4
data/classifier/train/0217.npz, 2, 4
data/classifier/train/0217.npz, 3, 4
data/classifier/train/0217.npz, 4, 4
data/classifier/train/0217.npz, 5, 4
data/classifier/train/0217.npz, 6, 4
data/classifier/train/0217.npz, 7, 4
data/classifier/train/0217.npz, 8, 4
data/classifier/train/0217.npz, 9, 4
data/classifier/train/0217.npz, 10, 4
data/classifier/train/0217.npz, 11, 4
data/classifier/train/0217.npz, 12, 4
data/classifier/train/0217.npz, 13, 4
data/classifier/train/0217.npz, 14, 4
data/classifier/train/0218.npz, 0, 1
data/classifier/train/0218.npz, 1, 1
data/classifier/train/0218.npz, 2, 1
data/classifier/train/0218.npz, 3, 1
data/classifier/train/0218.npz, 4, 1
data/classifier/train/0218.npz, 5, 1
data/classifier/train/0218.npz, 6, 1
data/classifier/train/0218.npz, 7, 1
data/classifier/train/0218.npz, 8, 1
data/classifier/train/0218.npz, 9, 1
data/classifier/train/0218.npz, 10, 1
data/classifier/train/0218.npz, 11, 1
data/classifier/train/0218.npz, 12, 1
data/classifier/train/0218.npz, 13, 1
data/classifier/train/0218.npz, 14, 1
data/classifier/train/0218.npz, 15, 1
data/classifier/train/0219.npz, 0, 2
data/classifier/train/0219.npz, 1, 2
data/classifier/train/0219.npz, 2, 2
data/classifier/train/0219.npz, 3, 2
data/classifier/train/0219.npz, 4, 2
data/classifier/train/0219.npz, 5, 2
data/classifier/train/0219.npz, 6, 2
data/classifier/train/0219.npz, 7, 2
data/classifier/train/0219.npz, 8, 2
data/classifier/train/0219.npz, 9, 2
data/classifier/train/0219.npz, 10, 2
data/classifier/train/0219.npz, 11, 2
data/classifier/train/0219.npz, 12, 2
data/classifier/train/0219.npz, 13, 2
data/classifier/train/0219.npz, 14, 2
data/classifier/train/0219.npz, 15, 2
data/classifier/train/0219.npz, 16, 2
data/classifier/train/0219.npz, 17, 2
data/classifier/train/0219.npz, 18, 2
data/classifier/train/0219.npz, 19, 2
data/classifier/train/0219.npz, 20, 2
data/classifier/train/0219.npz, 21, 2
data/classifier/train/0220.npz, 0, 4
data/classifier/train/0220.npz, 1, 4
data/classifier/train/0220.npz, 2, 4
data/classifier/train/0220.npz, 3, 4
data/classifier/train/0220.npz, 4, 4
data/classifier/train/0220.npz, 5, 4
data/classifier/train/0220.npz, 6, 4
data/classifier/train/0220.npz, 7, 4
data/classifier/train/0220.npz, 8, 4
data/classifier/train/0220.npz, 9, 4
data/classifier/train/0220.npz, 10, 4
data/classifier/train/0220.npz, 11, 4
data/classifier/train/0220.npz, 12, 4
data/classifier/train/0220.npz, 13, 4
data/classifier/train/0220.npz, 14, 4
data/classifier/train/0221.npz, 0, 2
data/classifier/train/0221.npz, 1, 2
data/classifier/train/0221.npz, 2, 2
data/classifier/train/0221.npz, 3, 2
data/classifier/train/0221.npz, 4, 2
data/classifier/train/0221.npz, 5, 2
data/classifier/train/0221.npz, 6, 2
data/classifier/train/0221.npz, 7, 2
data/classifier/train/0221.npz, 8, 2
data/classifier/train/0221.npz, 9, 2
data/classifier/train/0221.npz, 10, 2
data/classifier/train/0221.npz, 11, 2
data/classifier/train/0221.npz, 12, 2
data/classifier/train/0221.npz, 13, 2
data/classifier/train/0221.npz, 14, 2
data/classifier/train/0221.npz, 15, 2
data/classifier/train/0221.npz, 16, 2
data/classifier/train/0221.npz, 17, 2
data/classifier/train/0221.npz, 18, 2
data/classifier/train/0221.npz, 19, 2
data/classifier/train/0221.npz, 20, 2
data/classifier/train/0221.npz, 21, 2
data/classifier/train/0221.npz, 22, 2
data/classifier/train/0221.npz, 23, 2
data/classifier/train/0221.npz, 24, 2
data/classifier/train/0221.npz, 25, 2
data/classifier/train/0221.npz, 26, 2
data/classifier/train/0221.npz, 27, 2
data/classifier/train/0221.npz, 28, 2
data/classifier/train/0221.npz, 29, 2
data/classifier/train/0221.npz, 30, 2
data/classifier/train/0221.npz, 31, 2
data/classifier/train/0222.npz, 0, 4
data/classifier/train/0222.npz, 1, 4
data/classifier/train/0222.npz, 2, 4
data/classifier/train/0222.npz, 3, 4
data/classifier/train/0222.npz, 4, 4
data/classifier/train/0222.npz, 5, 4
data/classifier/train/0222.npz, 6, 4
data/classifier/train/0222.npz, 7, 4
data/classifier/train/0222.npz, 8, 4
data/classifier/train/0222.npz, 9, 4
data/classifier/train/0222.npz, 10, 4
data/classifier/train/0222.npz, 11, 4
data/classifier/train/0222.npz, 12, 4
data/classifier/train/0222.npz, 13, 4
data/classifier/train/0222.npz, 14, 4
data/classifier/train/0223.npz, 0, 4
data/classifier/train/0223.npz, 1, 4
data/classifier/train/0223.npz, 2, 4
data/classifier/train/0223.npz, 3, 4
data/classifier/train/0223.npz, 4, 4
data/classifier/train/0223.npz, 5, 4
data/classifier/train/0223.npz, 6, 4
data/classifier/train/0223.npz, 7, 4
data/classifier/train/0223.npz, 8, 4
data/classifier/train/0223.npz, 9, 4
data/classifier/train/0223.npz, 10, 4
data/classifier/train/0223.npz, 11, 4
data/classifier/train/0223.npz, 12, 4
data/classifier/train/0223.npz, 13, 4
data/classifier/train/0223.npz, 14, 4
data/classifier/train/0224.npz, 0, 4
data/classifier/train/0224.npz, 1, 4
data/classifier/train/0224.npz, 2, 4
data/classifier/train/0224.npz, 3, 4
data/classifier/train/0224.npz, 4, 4
data/classifier/train/0224.npz, 5, 4
data/classifier/train/0224.npz, 6, 4
data/classifier/train/0224.npz, 7, 4
data/classifier/train/0224.npz, 8, 4
data/classifier/train/0224.npz, 9, 4
data/classifier/train/0224.npz, 10, 4
data/classifier/train/0224.npz, 11, 4
data/classifier/train/0224.npz, 12, 4
data/classifier/train/0224.npz, 13, 4
data/classifier/train/0224.npz, 14, 4
data/classifier/train/0225.npz, 0, 4
data/classifier/train/0225.npz, 1, 4
data/classifier/train/0225.npz, 2, 4
data/classifier/train/0225.npz, 3, 4
data/classifier/train/0225.npz, 4, 4
data/classifier/train/0225.npz, 5, 4
data/classifier/train/0225.npz, 6, 4
data/classifier/train/0225.npz, 7, 4
data/classifier/train/0225.npz, 8, 4
data/classifier/train/0225.npz, 9, 4
data/classifier/train/0225.npz, 10, 4
data/classifier/train/0225.npz, 11, 4
data/classifier/train/0225.npz, 12, 4
data/classifier/train/0225.npz, 13, 4
data/classifier/train/0225.npz, 14, 4
data/classifier/train/0226.npz, 0, 4
data/classifier/train/0226.npz, 1, 4
data/classifier/train/0226.npz, 2, 4
data/classifier/train/0226.npz, 3, 4
data/classifier/train/0226.npz, 4, 4
data/classifier/train/0226.npz, 5, 4
data/classifier/train/0226.npz, 6, 4
data/classifier/train/0226.npz, 7, 4
data/classifier/train/0226.npz, 8, 4
data/classifier/train/0226.npz, 9, 4
data/classifier/train/0226.npz, 10, 4
data/classifier/train/0226.npz, 11, 4
data/classifier/train/0226.npz, 12, 4
data/classifier/train/0226.npz, 13, 4
data/classifier/train/0226.npz, 14, 4
data/classifier/train/0227.npz, 0, 4
data/classifier/train/0227.npz, 1, 4
data/classifier/train/0227.npz, 2, 4
data/classifier/train/0227.npz, 3, 4
data/classifier/train/0227.npz, 4, 4
data/classifier/train/0227.npz, 5, 4
data/classifier/train/0227.npz, 6, 4
data/classifier/train/0227.npz, 7, 4
data/classifier/train/0227.npz, 8, 4
data/classifier/train/0227.npz, 9, 4
data/classifier/train/0227.npz, 10, 4
data/classifier/train/0227.npz, 11, 4
data/classifier/train/0227.npz, 12, 4
data/classifier/train/0227.npz, 13, 4
data/classifier/train/0227.npz, 14, 4
data/classifier/train/0228.npz, 0, 4
data/classifier/train/0228.npz, 1, 4
data/classifier/train/0228.npz, 2, 4
data/classifier/train/0228.npz, 3, 4
data/classifier/train/0228.npz, 4, 4
data/classifier/train/0228.npz, 5, 4
data/classifier/train/0228.npz, 6, 4
data/classifier/train/0228.npz, 7, 4
data/classifier/train/0228.npz, 8, 4
data/classifier/train/0228.npz, 9, 4
data/classifier/train/0228.npz, 10, 4
data/classifier/train/0228.npz, 11, 4
data/classifier/train/0228.npz, 12, 4
data/classifier/train/0228.npz, 13, 4
data/classifier/train/0228.npz, 14, 4
data/classifier/train/0229.npz, 0, 2
data/classifier/train/0229.npz, 1, 2
data/classifier/train/0229.npz, 2, 2
data/classifier/train/0229.npz, 3, 2
data/classifier/train/0229.npz, 4, 2
data/classifier/train/0229.npz, 5, 2
data/classifier/train/0229.npz, 6, 2
data/classifier/train/0229.npz, 7, 2
data/classifier/train/0229.npz, 8, 2
data/classifier/train/0229.npz, 9, 2
data/classifier/train/0229.npz, 10, 2
data/classifier/train/0229.npz, 11, 2
data/classifier/train/0229.npz, 12, 2
data/classifier/train/0229.npz, 13, 2
data/classifier/train/0229.npz, 14, 2
data/classifier/train/0229.npz, 15, 2
data/classifier/train/0229.npz, 16, 2
data/classifier/train/0229.npz, 17, 2
data/classifier/train/0229.npz, 18, 2
data/classifier/train/0229.npz, 19, 2
data/classifier/train/0229.npz, 20, 2
data/classifier/train/0229.npz, 21, 2
data/classifier/train/0229.npz, 22, 2
data/classifier/train/0229.npz, 23, 2
data/classifier/train/0229.npz, 24, 2
data/classifier/train/0229.npz, 25, 2
data/classifier/train/0229.npz, 26, 2
data/classifier/train/0229.npz, 27, 2
data/classifier/train/0230.npz, 0, 1
data/classifier/train/0230.npz, 1, 1
data/classifier/train/0230.npz, 2, 1
data/classifier/train/0230.npz, 3, 1
data/classifier/train/0230.npz, 4, 1
data/classifier/train/0230.npz, 5, 1
data/classifier/train/0230.npz, 6, 1
data/classifier/train/0230.npz, 7, 1
data/classifier/train/0230.npz, 8, 1
data/classifier/train/0230.npz, 9, 1
data/classifier/train/0230.npz, 10, 1
data/classifier/train/0230.npz, 11, 1
data/classifier/train/0230.npz, 12, 1
data/classifier/train/0230.npz, 13, 1
data/classifier/train/0230.npz, 14, 1
data/classifier/train/0230.npz, 15, 1
data/classifier/train/0230.npz, 16, 1
data/classifier/train/0230.npz, 17, 1
data/classifier/train/0230.npz, 18, 1
data/classifier/train/0230.npz, 19, 1
data/classifier/train/0230.npz, 20, 1
data/classifier/train/0230.npz, 21, 1
data/classifier/train/0230.npz, 22, 1
data/classifier/train/0230.npz, 23, 1
data/classifier/train/0230.npz, 24, 1
data/classifier/train/0230.npz, 25, 1
data/classifier/train/0230.npz, 26, 1
data/classifier/train/0230.npz, 27, 1
data/classifier/train/0230.npz, 28, 1
data/classifier/train/0230.npz, 29, 1
data/classifier/train/0230.npz, 30, 1
data/classifier/train/0230.npz, 31, 1
data/classifier/train/0230.npz, 32, 1
data/classifier/train/0231.npz, 0, 2
data/classifier/train/0231.npz, 1, 2
data/classifier/train/0231.npz, 2, 2
data/classifier/train/0231.npz, 3, 2
data/classifier/train/0231.npz, 4, 2
data/classifier/train/0231.npz, 5, 2
data/classifier/train/0231.npz, 6, 2
data/classifier/train/0231.npz, 7, 2
data/classifier/train/0231.npz, 8, 2
data/classifier/train/0231.npz, 9, 2
data/classifier/train/0231.npz, 10, 2
data/classifier/train/0231.npz, 11, 2
data/classifier/train/0231.npz, 12, 2
data/classifier/train/0231.npz, 13, 2
data/classifier/train/0231.npz, 14, 2
data/classifier/train/0231.npz, 15, 2
data/classifier/train/0231.npz, 16, 2
data/classifier/train/0231.npz, 17, 2
data/classifier/train/0231.npz, 18, 2
data/classifier/train/0231.npz, 19, 2
data/classifier/train/0231.npz, 20, 2
data/classifier/train/0231.npz, 21, 2
data/classifier/train/0231.npz, 22, 2
data/classifier/train/0231.npz, 23, 2
data/classifier/train/0231.npz, 24, 2
data/classifier/train/0231.npz, 25, 2
data/classifier/train/0231.npz, 26, 2
data/classifier/train/0231.npz, 27, 2
data/classifier/train/0231.npz, 28, 2
data/classifier/train/0231.npz, 29, 2
data/classifier/train/0231.npz, 30, 2
data/classifier/train/0231.npz, 31, 2
data/classifier/train/0232.npz, 0, 1
data/classifier/train/0232.npz, 1, 1
data/classifier/train/0232.npz, 2, 1
data/classifier/train/0232.npz, 3, 1
data/classifier/train/0232.npz, 4, 1
data/classifier/train/0232.npz, 5, 1
data/classifier/train/0232.npz, 6, 1
data/classifier/train/0232.npz, 7, 1
data/classifier/train/0232.npz, 8, 1
data/classifier/train/0232.npz, 9, 1
data/classifier/train/0232.npz, 10, 1
data/classifier/train/0232.npz, 11, 1
data/classifier/train/0232.npz, 12, 1
data/classifier/train/0232.npz, 13, 1
data/classifier/train/0232.npz, 14, 1
data/classifier/train/0232.npz, 15, 1
data/classifier/train/0232.npz, 16, 1
data/classifier/train/0232.npz, 17, 1
data/classifier/train/0232.npz, 18, 1
data/classifier/train/0233.npz, 0, 4
data/classifier/train/0233.npz, 1, 4
data/classifier/train/0233.npz, 2, 4
data/classifier/train/0233.npz, 3, 4
data/classifier/train/0233.npz, 4, 4
data/classifier/train/0233.npz, 5, 4
data/classifier/train/0233.npz, 6, 4
data/classifier/train/0233.npz, 7, 4
data/classifier/train/0233.npz, 8, 4
data/classifier/train/0233.npz, 9, 4
data/classifier/train/0233.npz, 10, 4
data/classifier/train/0233.npz, 11, 4
data/classifier/train/0233.npz, 12, 4
data/classifier/train/0233.npz, 13, 4
data/classifier/train/0233.npz, 14, 4
data/classifier/train/0234.npz, 0, 4
data/classifier/train/0234.npz, 1, 4
data/classifier/train/0234.npz, 2, 4
data/classifier/train/0234.npz, 3, 4
data/classifier/train/0234.npz, 4, 4
data/classifier/train/0234.npz, 5, 4
data/classifier/train/0234.npz, 6, 4
